age,personnel_id,gender,race,marital_status,education,type_of_work,salary,distance_from_home,years_with_current_manager
51,11319,1,4,0,2,2,87782,13,4
45,11320,0,2,0,1,3,103041,10,2
49,11321,0,2,1,0,1,89125,12,2
48,11322,0,2,1,1,1,76959,14,7
26,11323,0,2,1,3,0,66333,16,4
48,11324,1,2,0,2,0,65409,10,11
48,11325,0,2,0,0,1,47769,12,1
54,11326,1,2,2,0,0,107935,3,4
47,11327,0,2,1,2,0,106539,14,8
39,11328,0,2,2,1,0,70178,10,5
41,11329,0,5,0,2,2,94743,4,4
30,11330,0,1,2,3,1,88739,4,13
49,11331,0,2,1,1,3,43543,6,6
40,11332,0,2,0,2,1,42696,6,6
50,11333,0,2,1,2,1,87920,16,6
50,11334,1,2,1,1,3,106603,16,9
51,11335,0,2,1,1,1,74342,24,7
35,11336,1,1,0,4,1,77573,18,9
46,11337,0,2,2,0,0,102839,15,9
52,11338,0,2,1,2,0,91500,4,3
47,11339,1,2,1,1,1,87052,3,4
38,11340,1,2,0,0,0,83282,2,6
49,11341,0,4,0,3,1,39923,11,5
63,11342,0,2,1,0,1,87278,4,3
46,11343,0,2,0,0,0,73294,13,8
50,11344,0,2,0,1,3,53154,3,4
34,11345,0,1,0,1,1,84578,24,4
52,11346,0,1,1,0,1,100584,7,3
56,11347,0,2,0,1,3,109274,24,3
46,11348,1,2,0,1,3,50029,10,6
40,11349,1,2,1,3,1,79496,16,6
43,11350,1,2,0,1,3,64927,5,1
48,11351,0,2,1,0,0,52485,9,2
41,11352,0,2,2,2,0,72582,19,4
51,11353,0,2,0,3,0,60568,9,2
50,11354,0,1,1,3,3,30215,20,1
41,11355,0,2,2,0,0,81550,5,10
39,11356,0,2,1,0,1,63943,8,3
28,11357,1,2,0,1,3,94856,7,5
51,11358,0,2,2,0,0,93332,8,6
56,11359,0,3,0,0,2,87863,15,2
46,11360,1,2,0,1,3,44967,9,8
46,11361,0,2,0,0,0,80806,17,7
42,11362,0,2,0,1,1,50298,18,8
51,11363,0,2,2,3,2,87330,6,5
57,11364,0,2,1,1,1,29740,6,6
67,11365,0,2,0,2,4,23753,4,12
49,11366,0,1,2,1,1,75562,15,2
50,11367,1,2,1,2,4,94697,12,8
47,11368,0,2,1,1,3,103749,4,7
53,11369,0,2,1,3,2,91586,7,13
71,11370,0,1,1,1,1,70885,3,2
44,11371,0,2,2,1,1,89426,17,5
37,11372,0,2,2,1,3,86449,2,2
35,11373,0,2,1,0,0,42539,11,7
54,11374,1,2,0,0,1,41570,17,7
56,11375,0,2,0,0,1,55401,11,2
52,11376,0,2,0,1,1,47186,15,11
55,11377,1,1,0,0,0,45613,28,8
36,11378,0,3,1,0,1,95527,3,5
35,11379,0,1,2,1,0,63042,9,4
51,11380,1,2,2,1,1,110018,29,2
48,11381,1,2,0,0,2,102133,21,2
47,11382,1,2,0,4,1,68139,10,2
44,11383,0,2,2,1,1,88035,8,7
54,11384,0,2,2,3,2,88147,10,4
56,11385,0,2,0,1,3,113395,11,3
46,11386,0,2,1,2,5,66990,13,1
56,11387,0,1,1,1,1,68630,9,11
33,11388,0,2,0,1,3,100361,17,7
32,11389,0,2,1,0,1,66415,14,3
19,11390,0,2,0,0,1,96367,13,10
38,11391,0,2,1,0,0,75336,5,8
64,11392,0,2,2,4,0,34967,5,4
32,11393,0,4,2,2,1,79647,7,1
65,11394,1,2,1,1,3,24466,6,4
43,11395,0,2,1,1,1,83902,2,4
66,11396,0,2,0,1,3,64725,13,3
49,11397,0,2,2,1,3,41349,4,4
22,11398,0,2,1,1,3,72751,4,6
41,11399,0,2,0,1,1,87287,14,7
35,11400,0,2,0,2,1,70339,5,3
43,11401,0,1,0,0,1,98321,6,1
33,11402,1,1,2,1,3,71231,2,6
56,11403,0,2,0,1,3,100916,8,2
45,11404,0,2,1,0,1,88460,10,4
63,11405,0,1,0,1,0,51451,17,9
51,11406,1,2,1,0,1,84426,4,9
41,11407,0,2,0,2,0,96262,10,7
65,11408,0,2,1,2,0,32700,10,3
36,11409,0,2,0,3,1,81957,13,7
41,11410,1,4,2,1,1,59936,25,2
25,11411,0,2,0,1,3,69168,12,2
50,11412,1,2,2,2,0,57002,18,3
49,11413,0,2,0,0,1,93037,3,4
60,11414,1,2,1,2,1,87070,22,8
50,11415,0,2,0,1,1,98167,7,1
42,11416,0,2,0,1,5,70251,6,1
58,11417,0,2,2,0,1,33691,7,11
41,11418,0,2,2,1,1,36871,12,2
61,11419,1,3,1,2,1,90788,27,5
43,11420,0,2,2,4,1,84226,3,9
60,11421,0,2,2,3,1,86924,3,2
57,11422,0,2,1,1,2,40075,7,2
43,11423,0,2,1,3,1,64202,23,1
53,11424,0,4,0,1,3,50348,9,2
42,11425,0,2,1,1,3,23849,5,7
41,11426,0,2,0,0,2,89449,26,3
46,11427,0,2,0,3,2,96180,9,3
41,11428,1,1,2,3,2,80808,19,4
66,11429,1,2,0,1,1,65666,4,3
44,11430,0,2,0,2,2,60280,16,7
58,11431,0,4,0,0,1,84404,22,3
45,11432,1,2,0,1,0,62558,19,3
40,11433,0,2,2,1,1,103731,12,2
53,11434,1,2,1,2,2,86409,19,10
44,11435,0,2,1,2,1,59253,22,9
47,11436,0,2,1,2,1,59838,11,4
43,11437,1,2,2,3,3,93639,17,7
52,11438,0,6,0,1,0,79391,12,6
47,11439,0,2,2,1,3,30362,6,6
42,11440,0,2,0,2,2,79844,19,7
47,11441,1,1,1,2,0,53042,13,6
40,11442,0,2,1,2,5,82965,12,6
34,11443,0,1,1,3,1,90787,10,2
42,11444,0,2,1,2,5,79071,10,4
40,11445,1,2,2,1,3,68709,17,5
37,11446,0,2,1,1,1,95713,20,7
59,11447,0,2,1,4,1,31563,14,6
67,11448,0,2,2,0,1,27110,9,9
49,11449,0,2,1,0,1,89560,18,6
26,11450,0,2,0,3,0,91320,5,4
50,11451,1,2,0,1,2,92582,3,1
48,11452,0,1,1,0,2,56200,15,1
65,11453,0,2,2,3,1,29740,20,3
31,11454,1,1,2,2,1,43439,11,2
57,11455,0,2,1,2,3,48545,15,5
52,11456,0,2,0,3,1,64905,6,2
63,11457,0,0,0,2,0,55460,8,3
40,11458,1,2,2,0,2,105392,16,3
57,11459,0,2,2,0,4,98151,20,2
42,11460,0,2,2,3,0,107776,9,5
38,11461,0,2,2,1,2,87608,18,9
41,11462,0,2,2,0,1,57203,23,7
49,11463,0,2,1,1,0,101907,8,6
51,11464,0,2,1,0,2,30209,12,5
48,11465,0,2,2,1,1,71087,20,3
39,11466,0,2,0,0,0,83972,8,8
36,11467,0,1,0,0,1,74719,8,5
38,11468,0,2,0,1,3,98152,4,10
38,11469,0,1,0,2,3,89708,22,10
59,11470,1,2,1,1,3,81358,7,5
57,11471,1,2,1,3,3,112620,10,4
38,11472,0,2,0,1,3,89148,6,4
59,11473,1,6,2,1,1,58036,5,8
44,11474,0,2,2,0,1,39432,2,4
43,11475,1,2,1,1,3,87434,6,1
41,11476,1,2,1,0,4,78734,11,3
44,11477,0,2,1,0,1,101579,7,5
58,11478,0,1,1,1,1,63121,7,11
56,11479,0,1,2,2,1,64862,14,5
45,11480,0,2,2,1,3,82929,11,5
43,11481,0,2,0,1,3,91474,2,4
51,11482,0,1,0,2,4,106732,11,2
43,11483,1,4,0,3,1,113583,13,1
62,11484,0,2,2,5,0,27125,16,4
47,11485,0,2,2,3,3,78656,13,7
53,11486,0,2,0,1,3,49573,16,6
53,11487,1,2,1,2,0,95379,29,3
52,11488,0,0,1,3,2,87504,9,3
51,11489,0,2,2,1,3,79704,22,5
50,11490,0,2,0,0,0,61223,3,3
65,11491,0,2,2,3,3,23925,3,1
46,11492,1,2,1,1,1,84455,15,4
33,11493,1,2,2,1,1,107076,6,2
45,11494,0,1,0,0,0,57768,8,3
36,11495,1,0,2,1,1,71700,4,1
64,11496,0,2,1,3,3,75968,9,7
67,11497,0,1,2,2,1,23228,7,6
44,11498,0,2,2,3,0,105285,8,6
54,11499,0,2,1,1,0,39236,5,6
38,11500,1,2,2,0,2,59840,9,6
50,11501,1,2,0,2,2,35805,6,4
46,11502,0,2,0,2,2,57613,6,8
30,11503,1,2,0,0,0,78473,15,9
59,11504,0,0,2,3,1,36660,16,2
32,11505,0,2,0,3,1,34501,10,4
68,11506,0,1,1,3,3,74832,12,1
28,11507,0,2,0,1,3,96486,13,5
27,11508,0,2,0,1,5,91597,5,11
55,11509,0,2,1,0,2,60882,4,4
60,11510,0,2,1,0,1,33919,24,8
40,11511,0,2,0,2,1,44993,10,2
30,11512,1,2,2,1,1,81840,5,10
43,11513,0,2,1,0,0,111672,10,8
64,11514,0,2,2,1,3,79626,15,11
47,11515,0,2,0,2,0,90135,11,6
54,11516,1,6,0,2,1,81326,18,4
28,11517,1,1,0,0,0,65322,18,5
55,11518,0,4,2,1,3,30929,12,4
50,11519,0,1,0,2,0,61733,2,5
36,11520,0,2,0,0,1,87096,13,3
38,11521,1,2,0,3,0,73495,17,8
51,11522,0,2,1,0,2,62950,19,6
42,11523,1,2,1,0,1,86826,21,8
41,11524,0,2,1,1,0,54638,22,3
43,11525,1,1,2,3,3,95295,14,3
37,11526,0,2,2,1,3,80793,14,10
51,11527,1,0,1,2,5,95999,2,5
47,11528,0,2,0,5,0,51151,22,3
63,11529,1,2,1,2,0,26046,12,6
57,11530,1,2,1,3,3,71447,18,5
28,11531,0,2,0,2,1,92420,15,2
33,11532,0,2,0,0,1,91222,3,9
41,11533,0,2,0,1,1,85566,4,6
69,11534,0,2,1,1,1,37773,3,4
39,11535,0,2,2,2,1,93263,27,3
52,11536,0,2,0,1,0,42785,26,3
50,11537,1,2,1,0,1,80762,4,6
26,11538,1,2,1,0,4,63982,11,4
39,11539,0,2,1,2,1,78527,3,4
44,11540,1,2,2,1,3,76315,11,8
49,11541,0,1,1,0,4,59808,5,11
49,11542,0,4,0,0,0,71588,4,1
42,11543,0,2,0,1,1,70916,8,1
40,11544,1,2,2,3,1,92156,9,9
47,11545,0,0,1,2,2,44325,14,7
40,11546,1,1,2,3,1,59473,29,10
36,11547,0,0,2,0,1,62486,8,3
37,11548,0,2,0,2,1,114833,12,10
47,11549,0,2,0,0,1,67784,10,3
44,11550,1,2,1,2,0,76291,11,11
50,11551,0,2,1,1,2,89356,4,7
60,11552,0,3,0,3,0,30543,8,1
51,11553,0,2,1,1,1,79358,6,15
51,11554,0,1,0,1,2,58244,3,3
29,11555,1,2,0,3,3,64166,8,2
47,11556,0,4,0,2,0,88805,10,4
56,11557,0,2,2,0,0,36241,18,4
27,11558,1,2,0,1,1,81785,12,5
61,11559,1,2,0,2,1,73908,15,8
58,11560,0,2,2,2,1,39590,21,2
31,11561,0,1,0,2,2,83863,7,5
44,11562,0,2,1,1,2,89880,11,10
51,11563,0,2,1,1,1,27871,3,5
55,11564,1,2,0,3,1,66872,14,1
45,11565,0,5,0,3,0,92157,4,8
40,11566,1,4,2,2,1,94529,9,6
65,11567,0,2,2,2,4,111999,9,7
44,11568,0,3,2,2,1,87871,21,7
45,11569,0,3,1,5,1,100785,11,15
22,11570,1,2,1,2,0,75267,22,4
45,11571,0,2,2,0,1,88589,8,3
44,11572,0,2,1,3,0,107625,7,8
22,11573,1,2,0,4,1,98775,15,12
47,11574,0,2,2,1,3,92776,7,3
46,11575,0,2,2,2,1,96852,9,8
46,11576,0,4,1,1,1,70309,9,6
51,11577,0,2,1,0,2,54795,3,5
52,11578,1,4,2,0,0,68754,12,4
61,11579,0,1,0,2,0,86288,22,11
46,11580,0,2,2,1,0,45286,22,3
51,11581,0,2,0,3,3,71192,10,10
34,11582,0,2,0,2,1,56197,3,7
47,11583,1,2,0,2,0,57936,16,11
36,11584,0,2,1,1,2,84585,21,3
43,11585,0,4,0,0,1,36466,4,2
67,11586,0,2,1,0,1,25591,22,6
38,11587,0,2,1,2,1,40530,4,2
44,11588,0,1,1,0,0,111181,15,2
45,11589,0,2,1,0,1,71962,24,5
55,11590,0,2,0,4,1,80950,5,8
60,11591,0,1,0,3,1,61392,18,4
58,11592,0,2,2,2,1,34253,3,12
52,11593,0,2,0,0,1,62405,5,4
55,11594,0,2,2,0,1,29651,4,8
58,11595,1,2,0,0,1,49344,8,2
65,11596,1,1,1,2,0,74375,12,5
59,11597,0,4,1,1,3,33019,14,4
53,11598,1,2,0,2,3,134298,10,10
48,11599,1,2,0,2,1,39845,2,5
39,11600,0,2,2,0,0,95221,13,2
55,11601,1,1,2,2,1,63502,26,9
26,11602,0,2,0,1,3,45057,22,4
28,11603,0,1,1,0,1,93365,17,5
69,11604,0,2,1,0,1,84912,2,4
55,11605,0,3,1,1,1,32504,16,1
36,11606,0,2,1,2,2,91183,13,1
33,11607,1,2,1,1,0,51097,5,4
63,11608,0,2,1,1,1,77737,23,7
38,11609,0,2,2,2,0,85250,3,13
38,11610,0,2,2,0,5,101239,3,3
31,11611,0,2,1,1,1,89196,7,2
65,11612,0,2,1,2,3,59048,13,12
50,11613,0,1,2,0,0,61495,7,10
66,11614,1,2,2,1,3,65919,10,6
47,11615,0,2,2,3,1,79476,3,2
34,11616,0,2,1,0,2,50417,12,4
46,11617,0,1,2,2,1,95117,12,8
24,11618,1,4,0,1,2,97868,15,2
63,11619,0,2,0,2,4,23558,8,6
65,11620,0,2,2,1,3,82713,9,12
32,11621,1,2,1,1,3,82268,11,5
53,11622,0,2,1,0,1,97361,4,3
26,11623,0,2,0,3,0,46927,4,9
47,11624,0,2,1,0,1,57436,21,6
46,11625,1,1,0,2,3,93757,17,5
33,11626,1,2,1,0,0,48379,11,10
44,11627,0,2,2,0,2,82772,11,10
33,11628,1,2,0,1,0,86869,13,3
29,11629,0,2,1,0,1,98489,11,4
59,11630,0,2,1,2,1,31801,25,3
36,11631,1,2,2,2,1,58289,12,5
53,11632,0,1,1,2,2,31750,9,8
43,11633,0,2,2,1,3,79337,11,3
32,11634,1,2,1,1,1,72117,15,1
43,11635,0,1,0,1,2,77260,6,3
59,11636,0,2,1,1,3,30421,2,2
43,11637,1,2,0,3,1,47507,18,4
48,11638,0,0,1,0,2,50188,6,11
54,11639,0,2,0,3,3,98675,10,8
48,11640,0,2,0,3,1,60814,2,3
58,11641,0,1,2,0,1,33572,10,3
61,11642,1,0,1,1,3,90192,15,4
46,11643,0,2,0,1,3,102616,13,7
59,11644,0,4,1,0,1,60791,8,1
31,11645,0,2,0,2,0,78097,12,7
42,11646,0,2,0,2,1,56409,4,9
54,11647,1,1,2,0,1,89102,10,4
49,11648,1,1,0,2,0,77356,9,4
37,11649,1,2,0,1,1,80076,2,8
59,11650,0,2,1,3,0,76064,3,5
58,11651,0,2,1,3,2,70744,9,10
57,11652,1,2,0,3,0,71292,9,7
62,11653,0,2,2,1,1,67000,28,12
60,11654,0,1,2,2,3,85344,12,5
51,11655,0,2,2,1,2,82274,14,1
41,11656,0,2,2,2,4,93506,20,8
51,11657,0,1,1,0,1,49278,14,5
44,11658,1,2,0,1,2,73844,6,3
61,11659,1,2,1,2,1,59608,11,1
41,11660,0,5,1,2,0,36372,3,5
39,11661,0,2,2,1,1,52573,8,1
53,11662,0,2,1,0,1,41436,23,4
54,11663,1,2,1,0,1,40104,3,3
48,11664,0,2,1,4,1,43576,14,6
41,11665,0,1,0,1,4,103154,12,7
30,11666,0,2,0,0,2,105967,3,12
39,11667,0,2,0,3,0,96254,14,12
23,11668,0,2,1,1,1,99785,10,9
20,11669,0,2,2,0,1,87531,14,11
45,11670,0,2,1,3,3,74894,14,4
45,11671,0,2,2,2,1,61127,3,9
62,11672,0,2,2,2,2,23498,11,2
36,11673,0,3,1,0,2,116420,20,5
41,11674,0,2,0,3,2,38078,5,9
39,11675,1,6,2,1,3,90948,8,2
50,11676,0,2,0,1,1,57394,19,3
49,11677,1,2,1,3,3,38258,12,9
49,11678,1,1,0,2,1,40812,10,7
37,11679,0,2,0,0,1,54576,6,4
37,11680,1,2,0,1,2,93429,11,7
34,11681,0,3,0,2,1,68923,8,5
50,11682,0,2,2,2,0,65692,10,4
36,11683,0,2,0,2,0,79888,11,9
49,11684,1,2,1,0,1,55510,11,4
58,11685,0,2,2,2,0,59851,15,4
41,11686,0,2,2,2,0,94873,2,1
64,11687,0,2,2,0,1,32034,19,5
44,11688,0,1,2,2,1,81295,14,9
49,11689,0,2,1,0,1,35970,20,4
67,11690,1,1,0,4,1,30363,14,7
35,11691,0,2,2,1,3,88035,25,9
65,11692,1,2,2,0,1,35957,5,3
46,11693,0,1,2,3,0,40154,9,5
42,11694,0,3,2,0,0,69719,15,3
70,11695,0,1,0,2,2,67741,13,4
44,11696,0,2,0,1,2,59463,14,5
46,11697,1,2,1,2,1,74410,25,1
57,11698,0,1,2,1,1,38927,16,5
23,11699,0,3,2,3,0,96658,12,2
28,11700,0,3,1,0,1,103008,19,3
59,11701,0,2,1,1,3,67886,11,9
38,11702,0,2,2,0,1,83358,23,1
39,11703,0,2,2,1,3,73216,18,3
45,11704,1,2,2,1,3,55330,13,7
34,11705,0,2,1,1,3,54458,16,3
46,11706,0,2,1,3,1,31189,19,4
59,11707,0,2,1,1,0,32685,23,6
69,11708,0,2,2,3,1,31914,6,4
63,11709,0,2,1,3,2,32484,22,2
40,11710,0,2,1,3,3,90889,14,3
36,11711,0,2,1,1,1,80782,12,5
22,11712,0,2,0,2,0,71851,4,5
36,11713,0,2,0,3,0,49217,13,6
41,11714,0,1,2,3,3,82538,5,8
44,11715,1,0,0,0,0,98745,17,6
57,11716,0,2,0,1,3,39266,5,5
67,11717,0,1,1,2,4,37694,4,3
48,11718,1,2,0,2,1,100359,8,2
50,11719,1,2,1,2,1,104167,22,2
58,11720,0,2,2,2,1,39262,21,3
54,11721,0,2,2,1,0,107278,12,4
44,11722,1,2,0,1,3,62262,12,7
41,11723,1,2,1,1,3,85594,4,2
30,11724,0,2,0,0,1,81417,18,7
45,11725,1,2,0,2,1,66643,14,9
31,11726,0,2,2,3,3,68161,8,6
45,11727,0,2,0,2,0,103016,9,6
41,11728,0,0,2,1,3,64909,23,6
47,11729,0,1,0,3,1,52195,8,4
46,11730,0,2,2,4,0,81315,4,8
37,11731,1,4,0,0,1,102145,9,3
22,11732,1,4,1,0,2,85576,10,1
65,11733,0,2,1,0,0,97055,22,8
44,11734,0,2,1,1,3,61103,24,5
58,11735,0,0,0,4,1,53425,28,6
44,11736,0,2,0,0,1,82563,23,6
51,11737,0,2,1,2,1,58997,8,5
57,11738,1,2,2,1,3,61728,26,7
53,11739,1,2,0,2,2,29864,8,4
59,11740,0,2,0,2,1,50581,4,4
47,11741,0,2,0,1,1,87883,19,4
55,11742,0,2,2,0,0,58485,8,5
43,11743,1,2,2,2,0,97698,11,5
33,11744,0,4,0,1,4,40839,11,3
38,11745,0,2,0,0,1,90780,18,1
53,11746,0,2,2,2,5,48547,16,3
25,11747,0,6,2,1,3,96499,16,5
51,11748,0,2,1,3,1,76661,4,10
19,11749,0,2,0,2,0,81917,16,6
67,11750,0,2,1,1,1,21872,15,1
50,11751,0,2,0,2,1,88018,12,3
54,11752,1,2,1,0,4,77897,2,5
50,11753,0,2,0,2,2,44732,21,6
34,11754,1,2,2,2,1,100131,11,6
41,11755,0,2,1,3,0,85801,15,2
59,11756,0,2,0,0,0,43974,24,6
45,11757,1,2,1,1,1,71052,5,6
66,11758,0,2,1,0,0,105259,14,3
64,11759,0,2,2,0,1,65631,19,3
34,11760,0,4,1,0,0,49251,17,3
49,11761,0,2,2,3,3,45280,13,3
55,11762,0,2,2,2,1,38272,4,9
52,11763,0,2,0,1,0,80013,13,6
43,11764,0,2,2,2,1,77064,26,6
34,11765,0,0,2,1,3,89352,13,8
49,11766,0,2,1,3,1,101584,13,6
52,11767,1,2,2,0,1,76767,17,6
55,11768,0,2,2,1,1,97155,19,6
43,11769,0,2,1,1,3,90906,11,6
38,11770,0,2,2,0,1,92753,12,6
59,11771,1,2,2,2,2,56102,22,4
31,11772,0,3,2,1,3,98343,8,1
43,11773,0,2,1,1,3,83932,10,7
56,11774,0,2,2,0,2,66328,13,7
41,11775,1,2,2,1,3,86166,20,3
44,11776,0,2,1,2,1,73943,19,6
50,11777,1,2,0,2,5,86090,14,3
43,11778,0,2,1,1,1,62481,3,7
37,11779,0,2,2,1,3,45561,25,10
31,11780,1,2,0,3,3,43716,6,4
53,11781,0,2,2,2,0,82076,2,6
49,11782,0,2,0,3,1,73944,22,1
43,11783,1,2,0,2,2,70464,3,7
43,11784,0,2,1,3,3,81239,2,3
30,11785,1,2,1,3,3,83904,4,1
56,11786,1,2,2,0,1,67080,15,1
52,11787,1,2,0,0,2,52729,18,4
57,11788,1,2,2,2,1,64416,9,1
44,11789,0,2,1,1,3,83410,10,1
29,11790,0,2,0,0,4,108740,13,9
50,11791,1,5,0,2,4,67111,16,10
38,11792,0,1,1,1,3,75980,17,3
29,11793,1,4,1,1,3,89759,23,2
48,11794,0,2,2,1,0,57209,15,3
40,11795,0,2,2,2,0,48811,11,2
36,11796,0,2,2,1,3,80625,15,8
38,11797,0,2,2,0,2,109402,2,3
30,11798,1,2,0,1,2,86485,11,1
53,11799,0,2,2,1,0,71435,19,6
57,11800,0,2,2,0,2,29396,21,1
37,11801,0,1,1,0,4,90721,18,7
52,11802,1,4,0,2,0,80141,7,9
37,11803,0,2,0,1,3,108815,4,4
64,11804,0,2,2,0,1,38589,14,9
38,11805,0,2,1,0,0,78462,16,13
38,11806,1,2,0,3,1,107008,17,5
34,11807,0,1,0,1,3,76005,9,8
42,11808,0,2,0,1,4,77733,16,10
35,11809,1,2,2,0,1,75884,10,9
68,11810,0,2,2,2,0,29428,13,4
47,11811,0,3,0,0,1,88210,2,10
50,11812,1,4,0,0,2,73559,4,2
53,11813,1,2,1,3,3,49651,22,8
50,11814,0,2,2,1,1,85022,11,4
58,11815,0,2,0,1,3,86815,18,6
57,11816,0,2,2,2,1,29488,4,9
45,11817,0,2,2,1,2,61370,4,7
30,11818,0,2,2,1,3,63692,2,10
56,11819,0,2,1,2,0,93544,19,7
66,11820,0,2,2,1,1,28312,13,8
38,11821,1,2,1,2,0,53676,2,3
70,11822,0,2,1,3,0,33372,6,12
60,11823,0,2,1,3,4,38505,8,5
33,11824,0,2,2,1,3,75913,12,4
45,11825,0,2,2,0,0,80580,9,7
54,11826,1,2,1,3,2,69766,24,7
55,11827,0,1,1,0,1,58773,16,11
53,11828,0,2,0,0,1,82480,8,1
47,11829,0,2,1,2,1,80154,12,6
64,11830,0,2,2,1,3,66694,2,5
42,11831,0,2,2,3,1,77488,2,1
46,11832,0,2,0,0,0,59826,15,6
63,11833,1,1,2,1,3,67406,2,4
66,11834,0,2,1,2,1,32135,16,4
51,11835,0,2,2,2,0,90729,2,2
50,11836,1,2,2,3,3,43977,16,6
30,11837,1,2,2,3,2,53355,4,7
48,11838,1,3,2,1,3,63793,13,5
42,11839,0,4,1,0,1,86955,12,5
31,11840,0,2,1,1,3,79527,12,7
29,11841,0,1,0,2,0,52436,11,8
56,11842,0,2,0,3,0,84436,14,5
34,11843,0,0,0,3,1,99956,6,1
61,11844,0,2,1,3,0,75584,7,11
46,11845,0,1,0,0,0,84268,6,8
41,11846,0,2,0,0,1,75998,6,8
47,11847,0,2,0,2,0,42247,12,6
34,11848,0,2,1,1,3,96900,3,5
57,11849,0,1,1,0,2,79908,6,5
39,11850,0,4,2,1,3,63683,7,5
49,11851,0,2,0,2,5,44869,6,9
36,11852,0,2,2,2,0,73797,20,2
52,11853,0,4,0,0,1,77609,10,1
51,11854,0,2,1,3,3,77920,9,10
35,11855,0,2,0,3,0,61565,15,9
50,11856,0,2,0,1,5,76279,5,5
56,11857,0,2,0,1,1,26830,24,5
47,11858,0,0,1,1,3,73652,5,8
37,11859,0,2,0,2,5,93911,14,3
53,11860,0,2,0,0,1,77792,10,3
37,11861,0,2,0,2,0,79172,21,5
39,11862,0,3,2,1,3,53689,9,10
54,11863,0,1,2,1,3,79821,3,9
43,11864,0,2,0,1,1,48213,7,4
54,11865,0,2,0,1,3,65301,10,2
44,11866,1,1,2,3,1,52593,12,2
55,11867,0,2,2,1,0,27220,27,5
41,11868,1,0,1,3,1,85702,4,4
46,11869,0,2,0,1,3,69464,19,4
67,11870,0,2,1,3,1,83084,20,11
34,11871,0,2,2,1,3,78273,15,9
51,11872,0,2,0,1,0,110505,15,13
56,11873,0,2,2,1,1,35495,24,7
37,11874,0,2,2,0,0,85240,9,6
38,11875,0,2,2,0,1,50087,9,3
42,11876,0,1,0,1,3,45167,12,1
69,11877,0,4,2,0,2,26645,23,7
40,11878,0,2,2,0,2,101413,9,4
52,11879,0,2,2,3,0,73995,8,5
27,11880,1,1,0,1,3,92095,11,2
64,11881,0,2,1,1,3,20514,26,3
47,11882,1,0,2,1,3,85480,13,9
46,11883,0,2,0,2,1,76100,24,4
38,11884,1,2,0,2,4,100335,10,4
29,11885,0,2,0,1,3,100162,24,5
44,11886,0,1,1,1,3,100990,11,2
38,11887,0,3,1,4,1,48526,7,9
50,11888,0,2,0,4,0,65604,3,1
31,11889,0,2,1,1,5,70154,19,2
41,11890,0,2,2,1,1,89015,4,3
25,11891,0,3,0,3,1,78155,22,9
58,11892,0,4,2,1,0,28751,9,10
61,11893,0,2,1,4,1,69693,14,11
48,11894,0,2,2,1,3,49194,15,8
66,11895,0,2,1,1,0,44630,5,6
45,11896,0,2,0,0,1,53235,3,8
32,11897,1,2,1,3,0,56006,3,7
39,11898,0,1,1,1,3,86573,18,8
57,11899,1,2,0,0,1,85671,9,2
46,11900,0,2,2,1,3,57231,16,2
24,11901,1,1,1,2,1,94529,15,4
32,11902,0,1,1,2,1,52833,5,2
33,11903,0,2,2,3,1,45271,4,8
53,11904,1,2,0,2,1,92738,7,2
39,11905,1,2,2,3,1,80565,9,2
23,11906,1,2,0,2,1,84890,13,13
61,11907,1,4,1,3,1,64540,7,2
19,11908,0,2,1,3,4,96322,23,1
40,11909,1,1,2,1,3,90240,19,2
43,11910,0,2,1,0,0,81254,7,6
35,11911,1,2,0,3,3,60749,15,10
55,11912,0,2,1,2,1,51127,2,2
63,11913,0,2,1,0,1,37919,15,9
33,11914,0,2,1,1,3,87301,8,3
67,11915,0,2,1,2,0,36980,8,2
56,11916,0,2,0,0,1,55917,2,9
52,11917,0,2,2,2,1,53683,14,2
28,11918,0,5,1,1,1,102735,8,3
65,11919,0,2,2,2,0,34184,13,3
41,11920,0,2,1,3,1,64583,26,8
34,11921,0,2,1,2,1,33661,8,4
51,11922,0,2,2,1,3,61373,25,2
52,11923,1,1,2,1,5,78977,15,1
66,11924,0,1,2,2,0,38122,18,6
40,11925,0,2,2,1,3,81312,14,3
36,11926,1,2,2,1,1,95064,14,4
58,11927,0,2,0,0,1,46460,13,9
44,11928,0,2,2,1,3,45530,12,2
29,11929,1,0,0,1,3,88605,26,6
31,11930,1,2,2,1,1,89766,13,1
39,11931,0,2,2,2,4,68177,9,8
44,11932,0,2,0,2,1,107615,22,4
43,11933,1,3,1,1,3,71644,15,7
60,11934,0,2,1,1,1,75332,5,2
36,11935,0,2,1,1,3,54040,17,7
35,11936,0,0,1,1,3,54606,7,2
35,11937,0,2,1,2,1,84832,11,4
39,11938,0,2,1,0,1,50112,5,4
50,11939,0,2,1,1,3,81874,12,4
55,11940,0,2,0,3,1,103134,17,5
36,11941,0,2,1,3,3,81806,6,6
45,11942,0,2,1,2,1,65892,7,12
48,11943,1,5,2,1,3,61537,11,4
45,11944,0,3,0,1,1,69193,18,6
62,11945,1,2,0,1,1,48704,25,6
53,11946,1,1,0,1,2,66020,10,2
65,11947,0,2,1,2,1,78830,6,7
58,11948,1,2,1,0,1,72356,17,1
41,11949,0,1,1,2,1,97852,26,1
71,11950,0,2,2,0,1,57843,16,12
62,11951,0,2,1,1,4,26135,2,5
50,11952,0,2,0,1,3,72205,12,5
